,제목,가수,가사,좋아요
73,딱 10CM만,10CM,"1 2 3 4 5 6 7 8 9 10
딱 10CM만
더도 말고 덜도 말고 딱 그 정도만
한번 해보자
우리 멀어져 보자
딱 반 발자국만
더도 말고 덜도 말고 딱 그 정도만
한번 해보자
우리 멀어져 보자
자세히 보아야 예쁘다
오래 보아야 사랑스럽다
참 좋아하던 말이었는데 글쎄
아무거나 눌러보다가
한발자국 뒤에서
보면 보이지 않던 아름다움이
보인다는 말에
집에 가는 길에
액정 밖의 화면을 봤네
맨날 본 똑같은 거리들이
오늘따라 이상하게 예뻐 보이는 게
싫은 것도 싫지 않아야 어른이 되지
우리 조금만 반 발자국만
한 발자국만 아님 반 발자국만
멀어져 볼까
1 2 3 4 5 6 7 8 9 10
딱 10CM만
더도 말고 덜도 말고 딱 그 정도만
한번 해보자
우리 멀어져 보자
딱 반 발자국만
더도 말고 덜도 말고 딱 그 정도만
한번 해보자
우리 멀어져 보자
꽃을 보았다 예뻤다
자세히 보려고 꺾었다
참 좋아하던 향이었는데 글쎄
이제는 한 두번 누르는 향수처럼
쉽게 피고 아쉽게 지는
자세히 안 봐도 오래 안 봐도
이 거리를 가득 채우는 꽃들도 있더라고
삐거덕 거리는
빈 수레바퀴는
쉼과 의심 그 사이 어딘가로 더
미끄러져가는데
일찍이 이미 희미해 져버린
우리의 길 위 의미는 헤져버린
목적지에 적힌 음표와 같아서
1 2 3 4 5 6 7 8 9 10
딱 10CM만
더도 말고 덜도 말고 딱 그 정도만
한번 해보자
우리 멀어져 보자
딱 반 발자국만
더도 말고 덜도 말고 딱 그 정도만
한번 해보자
우리 멀어져 보자
딱 10CM만
더도 말고 덜도 말고 딱 그 정도만
한번 해보자
우리 멀어져 보자
딱 반 발자국만
더도 말고 덜도 말고 딱 그 정도만
한번 해보자
우리 멀어져 보자
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","3,020"
74,미안해,양다일,"습관처럼 떠오르던
눈에 아른거리던 네 모습이
더는 그려지지 않아
거짓뿐이었던 너의 말과
너도 모르는 너의 모습들을
더는 원치 않아
단 한 번뿐인 이별에도 말하지 못한
너의 진심을 이젠 다 알 것 같은데
미안해 더는 널 바라보지 않아
미안해 더는 나 후회하지 않아
다시 널 마주할 그 순간에도
널 사랑하지 않아 말할 수 있어
수화기 너머 들리는
지친 날 위로하던 네 목소리
더는 그려지지 않아
함께 쌓았던 추억과
그 많던 말들이 아쉬워서
전하지 못한 말들이
미안해 더는 널 바라보지 않아
미안해 더는 나 후회하지 않아
다시 널 마주할 그 순간에도
널 사랑하지 않아 말할 수 있어
어색하게 만난 우리 시작도
처음 고백했던 그 순간들도
다 어제 같은 일인데
누굴 만나 사랑한다는 게
너를 만나 내가 변해간단 게
이젠 없어
미안해 더는 널 사랑하지 않아
미안해 더는 나 후회하지 않아
힘든 시간들에 지쳐갈 때도
이렇게 해야만 내가 편할 것 같아
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","15,900"
75,추억은 사랑을 닮아,박효신 CONNECT 아티스트,"그대가 부네요
내 가슴안에 그대라는 바람이
언제나 내게 그랬듯이
내 맘 흔들어 놓고
추억이라는 흔적만 남기고 달아나죠
난 길을 잃었죠
늘 그대라는 사람만 보다가
단 한 번 의심하지 않고 여기까지 왔는데
그대없는 낯설은 길 위에 남아있죠

가져가세요 좋은 기억마저도
그대가 없이는 내겐 짐만 될텐데
자꾸 꺼내보면 그리움만 커져서
다시 돌아가는 길 발걸음 또 멈추게 하죠

추억은 사랑을 닮아 난 자꾸 돌아보겠죠
그곳엔 아직도 그대가 있어서
그래서 아픈가봐요
한 번쯤 꼭 한 번쯤은 그대도 날 볼까봐
오늘도 기다려요

나 이제 어쩌죠
아무리 그댈 달아나려 해봐도
한뼘도 멀어지지 못해 매일 같은 자리에
매일 같은 무게로 하루를 살아가죠
어딜 보아도 온통 그대 뿐이죠
날 보던 눈빛이 자꾸 맘에 걸려서
다시 눈을 감고 그댈 지우려하면
굳게 다문 입술이 떨려와
참았던 눈물이 흐르죠

추억은 사랑을 닮아 난 자꾸 돌아보겠죠
그곳엔 아직도 그대가 있어서
그래서 아픈가봐요
한 번쯤 꼭 한 번쯤은 그대도 날 볼까봐
오늘도 기다려요
어느 날 뒤돌아보다
그대가 나를 본다면 나 어떻게 하죠
아무 말 못하는 나를 잘 알잖아요

추억은 바람을 타고 언젠가 흩어질텐데
울어도 소리쳐봐도
모른 척 버리려해도 잊지 못할 그 사람
오늘도 기다려요
나를 잘 알잖아요
redlob 님이 등록해 주신 가사입니다.
가사 오류 제보","37,180"
76,DIE 4 YOU,DEAN(딘),"I don't wanna go
Till everything comes crashing down
You're the one I want
When everything comes crashing down
그냥 왜인지 난
너가 돌아올 것 같은데
I don't wanna go
Till everything comes crashing down
You're the one I want
When everything comes crashing down
Could you tell me once again, again?
Oh-oh-oh
널 안아줬던
그 날 처럼
오늘도 비가 오고 있어
Could you kill me once again, again?
Oh-oh-oh
Cuz I know, I know
I'll be loving you
I'll be loving you
I'm still loving you
Baby you know I'd die for you
네가 떠오르면 나는 미쳐
사실 아직 안믿겨
늦었을지도
모르지만
Let you know
어떤 멜로디도
그 어떤 스토리도 내겐
네 잔상일 뿐인데
I know it is way too late
I know it is way too crazy
But if you give me one more chance
Could you tell me once again, again?
Oh-oh-oh
날 떠나갔던
그 날부터
하루도 잊은적 없어 난
Could you kill me once again, again?
Oh-oh-oh
Cuz I know, you know
I'll be loving you
I'll be loving you
What's wrong?
Baby you know I'd die for you
I would die for you
I would die for you
I would die for you
I would die for you
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","2,121"
77,사랑이라 믿었던 것들은 (Feat. 이수현),BIG Naughty (서동현),"사랑이라 믿었던 것들은
어린 날의 추억일 뿐
추억이라 믿었던 것들은
오래 썩는 기억일 뿐
기억이라 믿었던 것들은
지금 너와 나의 기쁨
깊은 곳에서 숨 쉬는
불행들의 연료일 뿐
불행이라 믿었던 것들은
어린 날의 상처일 뿐
상처라 믿었던 것들은
새로운 살의 양분일 뿐
새살이라 믿었던 것들은
의미 없는 가죽일 뿐
그 살가죽을 뚫고 온 너를
사랑이라 믿었을 뿐
길 잃었다
실없다
일없다
사랑에
길 잃었다
웃었다
누군가
웃는 바람에
길었다
질었다
굶주렸다
사랑 따위에
비웠다
지웠다
고작
너란 사람에
쉬웠다
사랑이라 믿었던 것들은
어린 날의 미련일 뿐
미련이라 믿었던 것들은
피지 못한 필연일 뿐
필연이라 믿었던 것들은
지금 너와 나에 깃든
더 짙은 색으로 태어난
시련들의 시작일 뿐
시작이라 믿었던 것들은
끝의 예쁜 이름일 뿐
이름이라 믿었던 것들은
너의 작은 조각일 뿐
조각이라 믿었던 것들이
어쩌면 너의 전부
그 전부를 건넨 너를
사랑이라 믿었을 뿐
사랑이라 믿을 때쯤에
넌 왜 불행에 불을 지피는데
상처라고 믿었었는데
넌 왜 새살이 날 용기를 주는데
미련이라 믿을 때쯤에
넌 왜 나타나 날 부추기는데
어젠 시작이라 믿었었는데 넌 왜
오늘의 끝엔 나를 밀어내는데
길 잃었다
실없다
일없다
사랑에
길 잃었다
웃었다
누군가
웃는 바람에
길었다
질었다
굶주렸다
사랑 따위에
비웠다
지웠다
고작
너란 사람에
쉬웠다
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","1,793"
78,그건 아마 우리의 잘못은 아닐 거야,백예린,"사실은 나도 잘 모르겠어
불안한 마음은 어디에서 태어나
우리에게까지 온 건지
나도 모르는 새에 피어나
우리 사이에 큰 상처로 자라도
그건 아마 우리의 잘못은 아닐 거야
그러니 우린 손을 잡아야 해
바다에 빠지지 않도록
끊임없이 눈을 맞춰야 해
가끔은 너무 익숙해져 버린
서로를 잃어버리지 않도록
나도 모르는 새에 피어나
우리 사이에 자주 아픔을 줘도
그건 아마 우리를 더 크게 해줄 거야
그러니 우린 손을 잡아야 해
바다에 빠지지 않도록
끊임없이 눈을 맞춰야 해
가끔은 너무 익숙해져 버린
서로를 잃어버리지 않도록
익숙해진 아픈 마음들
자꾸 너와 날 놓아주지 않아
우린 행복할 수 있을까
그러니 우린 손을 잡아야 해
바다에 빠지지 않도록
끊임없이 눈을 맞춰야 해
가끔은 너무 익숙해져 버린
서로를 잃어버리지 않도록
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","12,675"
79,그땐 그땐 그땐,슈프림팀(Supreme Team),"Yeah, Supreme Team
Secret K, Brown Eyed Soul
I miss You, baby

내가 잘못했어 그 지겨운 말
억지로 널 붙잡고 흐느껴 운 날
내 진심은 닳아버렸어 그런 순간들을
모면하는 법까지 연기일 수밖에
물론 넌 그런 나를 알고 있었기에
얼굴 붉히는 일 없이 더 이상 
기회는 없을 거라고 단정하며
오히려 차분하게 날 떠났어
그땐 지쳐 있었어
나의 너를 안아주기엔 자격조차 없었거든
사랑보단 안정감이 더 커서 마음만 
아슬하게 걸쳐 있었을 뿐 아름다운 
너에게 난 상처가 되기 싫어서
나쁜 놈으로 남긴 싫어서
끝내는 되돌릴 방법 하나
생각 못하고 너를 그냥 보냈잖아

나를 녹여 주던 너의 그 눈물도
이젠 내 맘을 얼게 하네
빛을 담고 있던 너의 그 미소도
졸린 내 눈에 가리워지네

정말 답답해 왜 이런 건지
그땐 그땐 그땐 좋았었는데
정말 비참해 내 앞에 너를
그땐 그땐 그땐 사랑했는데

깨끗이 잊는 법 상처 다 아문 척
이제는 진짜 새로운 만남 시작해도 되는 때라고 
말은 한다만 내 맘 같지 않아
어차피 사랑이란 게 다 애들 장난
같은 거라 말하며 날 억지로 위로해
그래 이 꼴엔 그런 구차함도 필요해
똑같은 곳에서 일하고
똑같은 침대에서 잠을 자고
예전과 다를 것 없이 지내지만 
딱 한 가지가 다르지
더 그럴듯한 변명거리나 
날 미치도록 몰두하게 할 일들이 뭐가 있을까 
어떻게 텅 비어버린 날 채울까

나를 녹여 주던 너의 그 눈물도
이젠 내 맘을 얼게 하네
빛을 담고 있던 너의 그 미소도
졸린 내 눈에 가리워지네

정말 답답해 왜 이런 건지
그땐 그땐 그땐 좋았었는데
정말 비참해 너와 나 정말
그땐 그땐 그땐 사랑했는데

내가 똑바로 서 있지 못하거나
불안한 모습 보인다거나
그럴 땐 누가 날 안아줄지
그땐 누가 날 안아줄지
내가 똑바로 서 있지 못하거나
불안한 모습 보인다거나
그럴 땐 누가 날 안아줄지
그땐 누가 날 안아줄지

비틀 비틀 비틀 시간은 흐르고
빛바랜 꿈은 지워지고
빙글 빙글 빙글 내 맘은 겉돌고
사랑한 날은 멀어져가고

정말 답답해 왜 이런 건지
그땐 그땐 그땐 좋았었는데
정말 비참해 내 앞에 너를
그땐 그땐 그땐 사랑했는데

견뎌내는 것도 널 지우는 것도
후회하는 것도 변한 게 하나 없어 
견뎌내는 것도 널 지우는 것도
후회하는 것도 변한 게 하나 없어 

견뎌내는 것도 널 지우는 것도
후회하는 것도 변한 게 하나 없어 
견뎌내는 것도 널 지우는 것도
후회하는 것도 변한 게 하나 없어
bsadmin56 님이 등록해 주신 가사입니다.
가사 오류 제보","22,994"
80,NASA (feat. FKJ),DEAN(딘),"전혀 알 수가 없대
더는 이해 할 수 없대
아직도 넌 이상 속에
현실을 보지 못해

넌 빛에 닿으려 해
과거는 어두웠기에
아 맞아 넌 멀리 간 게
미래는 더 어두웠기에

어린 눈에 비친
찬란히 빛나던 빛을
아직 넌 기억해? 

Come back to Earth
Don't think too much
You've gone too far away
There is nothing else
Cuz the light is inside of your heart
Whoo

Ah ah ah ah -
Ah ah ah ah -

Come back to Earth
(Come back to now)
Don't think too much

Heart is bumpin' again
Soul is buzzin' again 
I know
You know

Find the signal again
기다릴게 저 먼 미래에서 
(Don't be fallin' again)
Just run
Run
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보",232
81,비,폴킴(Paul Kim) CONNECT 아티스트,"비가 내리다 말다
우산을 챙길까 말까
tv엔 맑음이라던데
네 마음도 헷갈리나봐

비가 또 내리다 말다
하늘도 우울한가봐
비가 그치고나면
이번엔 내가 울것만같아

Strumming down to my memories
지직거리는 라디오에선
또 뻔한 love song
잊고있던 아픈 설레임
널 생각나게해

우리 걷던 이길위에
흘러나오던 멜로디 
흥얼거렸었지 넌 어디있니
하늘은 이렇게 맑은데
비에 젖은 내 마음을
따뜻하게도 비춰주던 너는
나에게 햇살같아
그런널 왜 난 보냈을까
Good bye

So hard to lose but easy to repeat
푹 숙인 얼굴 날 알아봤을까
I'm losing my breathe
잊고싶은 아픈 기억들
날 더 힘들게해

시간가는 줄도 모르고
나눴던 수많은 밤과 사랑노래
꿈보다 달콤했지
쉽게 포기한건아닌지
우연히널 마주친 순간
내 마음 들킬까봐 뒤돌아섰어
널 잡았다면
그런 널 왜 난 보냈을까 
Good bye

우리 걷던 이길위에
흘러나오던 멜로디 
흥얼거렸었지 넌 어디있니
하늘은 이렇게 맑은데
비에 젖은 내 마음을
따뜻하게도 비춰주던 너는
나에게 햇살같아
그런널 왜 난 보냈을까
Good bye
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","27,127"
82,Offline (Feat. shaltt),entoy,"When my fears are pouring out
Can't take control let it be
I feel it, stop shattering around
You're never right
'Forget what I've meant'
My friends are saying a lot
You're wasting time and souls, please
Stop this I'm begging you for real
'Just let me be'
That fire raising at my sight
And you, stay back,
stop dragging me along into this fire
But I will never let myself down
Never let my guards down, think straight
Cause' you are only thing that I should watch out
Someone please take me back again
When you fall back to the part,
The part I love the most
Late night, the stars are shining bright
Like the time we used to live
The time that ended
Feeling so depressed today night
I gotta get some air
The past is past, right
Never look back now
Like I can't see you clear
It's hard to stay calm like you did
It's up to me, so
That fire raising at my sight
And you, stay back,
stop dragging me along into this fire
But I will never let myself down
Never let my guards down, think straight
Cause' you are only thing
that I should watch out
Someone please take me back again
When you fall back to the part,
The part I love the most
Late night, the stars are shining bright
Like the time we used to live
The time that ended
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보",15
83,미워 (Ego),Crush,"유난이라고 하지 마 
밤길은 위험하니까
딱 현관문 앞까지만

정말 얄미워
어쩜 이렇게 예뻐
나 떨어지기 싫어
아쉬워 너 미워

투정 같은 내 말투
달래는 너의 입맞춤
켜진 우리 머리 위에 불
아른하게

Girl you killed my ego
어쩜 이렇게 예뻐
나 떨어지기 싫어
아쉬워 너 미워

너 미워
미워 미워 미워
너 미워
미워 미워 미워

혼자 흥얼거려 멜로디 음
둘이 같이 들었던 노래야 음
반가움에 절로 미소 방긋
똑 닮아가는 우리 둘

또렷한 색에 옷이 물들 듯
심장은 너로 번져 온통 하얀색 구름 
(아니 그러니까)
너희 강아지 산책만 같이 가면 안 돼? 응?

투정 같은 내 말투
달래는 너의 입맞춤
켜진 우리 머리 위에 불
아른하게

Girl you killed my ego
어쩜 이렇게 예뻐
나 떨어지기 싫어
아쉬워 너 미워

너 미워
미워 미워 미워
너 미워
미워 미워 미워

널 사랑한다는 이 말도
닳고 닳은 표현이라도
맞닿은 우리 둘의 마음도
밝게 비추네 이 밤

Girl you killed my ego
어쩜 이렇게 예뻐
나 떨어지기 싫어
아쉬워 너 미워
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","1,229"
84,Rush Hour (Feat. j-hope of BTS),Crush,"Yo I've been walking on the street yo
유엔빌리지에서 한강진역
이태원을 지나왔어 언덕길로
클랙슨은 목이 쉬어 퇴근길마다 삐걱삐걱
그게 자그마치 2년
입에 단내가 나 미칠 지경
작업실로 당당하게 내비 찍어
This is Crush hour 비켜라 비켜
We gotta celebrate 넌 즐기기만 해
누가 뭐래도 Baby
Hey ladies and gentlemen
do what you wanna do baby
그러니까 너넨 히비히비합 질러 빽빽
다시 Clap clap clap and then hit that
하나둘 모여 마치 Traffic jam
Get up get up
그러니까 너넨 히비히비합 질러 땍땍
따라 해 어때 생각보다 쉽지
모두 모여 마치 Traffic jam
Get up (get up) get on up
Yo I've been walking on the street yo
서울숲에서부터 근방 직경
But 어딜 가든 이젠 레드카펫 Feel yo
사진 소리 찰칵찰칵 가는 길마다 찍어 찍어
붐비는 People 마치 Traffic 기분
보험마저 없는 내 미래 비전
Y'all trippin' whole lotta freaks
And now Crush hour 난 그냥 형 따라 직진
We gotta celebrate 넌 즐기기만 해
누가 뭐래도 Baby
Hey ladies and gentlemen
do what you wanna do baby
그러니까 너넨 히비히비합 질러 빽빽 (빽빽)
다시 Clap clap clap and then hit that (hit that)
하나둘 모여 마치 Traffic jam
Get up get up
그러니까 너넨 히비히비합 질러 땍땍 (땍땍)
따라 해 어때 생각보다 쉽지
모두 모여 마치 Traffic jam
Get up (get up rush hour)
Take'em to the bridge
La la la la la la la la
La la la la la la la
La la la la la la la la
La la la la la la la
This is Crush hour Crush hour Crush hour
This is Crush hour Crush hour Crush hour
Watch Out (Watch Out)
Watch Out (Watch Out)
This is Crush hour Crush hour Crush hour
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","4,329"
85,Still With You,정국,"날 스치는 그대의 옅은 그 목소리
내 이름을 한 번만 더 불러주세요
얼어버린 노을 아래 멈춰 서있지만
그대 향해 한 걸음씩 걸어갈래요
Still With You
 
어두운 방 조명 하나 없이
익숙해지면 안 되는데
그게 또 익숙해
 
나지막이 들리는
이 에어컨 소리
이거라도 없으면
나 정말 무너질 것 같아
 
함께 웃고 함께 울고
이 단순한 감정들이
내겐 전부였나 봐
 
언제쯤일까
다시 그댈 마주한다면
눈을 보고 말할래요
보고 싶었어요
 
황홀했던 기억 속에
나 홀로 춤을 춰도 비가 내리잖아
이 안개가 걷힐 때쯤
젖은 발로 달려갈 게
그때 날 안아줘
 
저 달이 외로워 보여서
밤하늘에 환하게 울고 있는 것 같아서
언젠가 아침이 오는 걸 알면서도
별처럼 너의 하늘에 머물고 싶었어
 
하루를 그 순간을
이렇게 될 걸 알았다면
더 담아뒀을 텐데
 
언제쯤일까
다시 그댈 마주한다면
눈을 보고 말할래요
보고 싶었어요
 
황홀했던 기억 속에
나 홀로 춤을 춰도 비가 내리잖아
이 안개가 걷힐 때쯤
젖은 발로 달려갈 게
그때 날 잡아줘
 
날 바라보는 희미한 미소 뒤편에
아름다운 보랏빛을 그려볼래요
서로 발걸음이 안 맞을 수도 있지만
그대와 함께 이 길을 걷고 싶어요
Still With You
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","2,383"
86,For You (Feat. Crush),이하이,"When my heart is beating for you
That's when I lose my control
When my heart is beating for you
Come close to me
Come close to me
When my heart is beating for you
It's crazy I see nothing but you
Baby my heart's beating for you
Come close to me
Give a kiss to me
Listen to me
I am the woman that you've been waiting for
Would you push the button
That you've been looking for
With just one kiss you're gonna need it more
Baby I could give you what you want
When my heart is beating for you
And my mind feels Baby Blue
Baby my heart's beating for you
Come close to me
Come close to me
Close to me
Listen to me
I am the man that you've been waiting for
Would you push the button
That you've been looking for
With just one kiss
You're gonna need it more
Baby I could give you what you want
When my heart is beating for you
(You're the only one that make me feel)
And my mind feels Baby Blue
(You're the only one that)
Baby my heart's beating for you
(You're the only one that make me feel)
Come close to me
Come close to me
When my heart is beating for you
(You're the only one that make me feel)
And my mind feels Baby Blue
(You're the only one that)
Baby my heart's beating for you
(You're the only one that make me feel)
Come close to me
Come close to me
Close to me
You're the only one that make me feel
You're the only one that
You're the only one that make me feel
You're the only one that
You're the only one that make me feel
You're the only one that
You're the only one that make me feel
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","6,358"
87,넌 쉽게 말했지만,소수빈,"어젯밤 네가 나에게 말하던
그런 이유가 전부였다면
이별까지는 생각하지 못했을 거야
숨기려 해도 느낄 수 있잖아
이미 사라진 너의 웃음을
말을 할수록 변명처럼 느껴지는 걸
아이처럼 맑은 너의 미소를 보며
사랑을 느낄 수 있었지
그런 말이 너에게는 어울리지 않아
그 차가운 너의 눈빛도
우리 이제
그저 이대로 너를 지워야 하나
사랑하지 않아
처음부터 그런 말은 하지 않았지
아이처럼 맑은 너의 미소를 보며
사랑을 느낄 수 있었지
그런 말이 너에게는 어울리지 않아
그 차가운 너의 눈빛도
사랑을 느낄 수 있었지
그런 말이 너에게는 어울리지 않아
그 차가운 너의 눈빛도
차가운 너의 눈빛도
차가웠던 너의 눈빛도
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","1,048"
88,White Snow (Feat. prettyhappy),Dept(뎁트),"Cuz I feel the warmest now that I'm with you, baby
그대와 함께 있으면 나는 가장 따뜻하니까
Wait for snow to fall into both our lives
우리 인생에 눈이 내리기를 기다리고 있어요
Can you see my breath like fog in the winter nights yeah
이 겨울밤, 나의 숨이 안개처럼 퍼지는 게 보이는가요?
Can you warm me up and hold me so tight
그대의 온기로 나를 빈틈없이 안아줘요

When the sky opens up
하늘이 열리면
And starts crying on all us
우리 위로 눈이 쏟아지기 시작할 거예요
That's the time when
바로 그 순간이죠
When us lovers fall like
우리 연인들이 사랑에 빠지는 시간
The snow that packs the streets
거리에 소복이 쌓인 눈처럼 감정이 쌓여가죠
So don't know why I feel this way
내 마음이 왜 이러는지 모르겠어요
Like the weather I just change
계절이 변하듯 내가 변했나 봐요
When the snow starts falling, I need your embrace
눈이 내리기 시작하면 난 그대의 품이 필요해요

lt's so cold I might freeze
너무 추워서 나 얼어붙을지도 몰라요
Better stay close to me
내 곁에 가까이 있는 게 좋을 거예요
Hold me tight when you wrap your arms around me
나를 감싼 그대의 두 팔로 힘껏 안아줘요

Cuz I feel the warmest now that I'm with you, baby
그대와 함께 있으면 나는 가장 따뜻하니까
Wait for snow to fall into both our lives
우리 인생에 눈이 내리기를 기다리고 있어요
Can you see my breath like fog in the winter nights yeah
이 겨울밤, 나의 숨이 안개처럼 퍼지는 게 보이는가요?
Can you warm me up and hold me so tight
그대의 온기로 나를 빈틈없이 안아줘요

lt's rare for me to think
흔치 않은 일이죠
Of winter so warmly
겨울을 따뜻하게 느끼다니
It must be you and our memories
분명 그대와 나의 기억 때문일 거예요
In a field far as eyes see
내 눈에 보이는 건
Only snow and your smiling
흰 눈과 그대의 미소뿐이죠
Was warmer than sunlight in May
5월의 햇볕보다 더 따스했던 순간

Another morning without you
그대가 없는 아침은
Another morning without you
그대가 없는 아침은
Another snowless winter waiting for
눈이 내리지 않는 또 하나의 겨울이에요
My girl to call back
그대의 연락을 하염없이 기다리죠

lt's so cold I might freeze
너무나 추워요, 나 얼어붙을지도 몰라요
Better stay close to me
내 곁에 가까이 오는 게 좋을 거예요
Hold me tight when you wrap your arms around me
나를 감싼 그대의 두 팔로 힘껏 안아줘요

Cuz I feel the warmest now that I'm with you, baby
그대와 함께 있으면 나는 가장 따뜻하니까
Wait for snow to fall into both our lives
우리 인생에 눈이 내리기를 기다리고 있어요
Can you see my breath like fog in the winter nights yeah
이 겨울밤, 나의 숨이 안개처럼 퍼지는 게 보이는가요?
Can you warm me up and hold me so tight
그대의 온기로 나를 빈틈없이 안아줘요

Does it mean if you go
그대가 떠나버린다면
I'll remember the cold
난 이 차가운 계절을 기억할 거예요
All the nights spent alone
눈이 다 녹아 사라질까 걱정하며
Wondering if all the snow would disappear
홀로 보낸 추운 밤들
So please stay
그러니 그냥 머물러줘요
And remind me to say
내가 그대에게 사랑을 말할 수 있도록
Keep me warm every day during winter
이 겨울이 지나는 동안 나의 온기가 되어줘요
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보",103
89,좋은사람,박효신 CONNECT 아티스트,"준비없이 비를 만난것처럼
아무 말 못한 채 너를 보낸뒤에
한 동안 취한 새벽에 잠을 청하며
너를 그렇게 잊어보려 했어
시간이 가도 잊혀지지 않는 너
생각하면서 깨달은 게 있어
좋은사람 사랑했었다면
헤어져도 슬픈 게 아니야
이별이 내게 준것은 곁에 있을때보다
너를 더욱 사랑하는 맘
셀 수 없이 많은 날을 울면서
힘든 가슴을 보이지 않았던 널
끝내 날 나쁜남자로 만들었던 너
어떻게든 미워하려했어
어떤 말로도 미워할수 없는 너
생각하면서 깨달은 게 있어
좋은사람 사랑했었다면
헤어져도 슬픈게 아니야
이별이 내게 준것은 조금 멀리 떨어져
너를 헤아릴수 있는 맘
늦었겠지만 너의 맘 아프게 했던
바보같던 날 용서해 줘
워우워 우
단 한번만 허락해 준다면
나를 믿고 돌아와 준다면
언제나 말하곤 했던
그런 사람이 되어 너를 지켜주고 싶은데
다시 돌아올 수 없겠니
bee 님이 등록해 주신 가사입니다.
가사 오류 제보","124,942"
90,도망가자 (Run With Me),선우정아(Sunwoojunga),"도망가자
어디든 가야 할 것만 같아
넌 금방이라도 울 것 같아
괜찮아
우리 가자
걱정은 잠시 내려놓고
대신 가볍게 짐을 챙기자
실컷 웃고 다시 돌아오자
거기서는 우리 아무 생각말자
너랑 있을게 이렇게
손 내밀면 내가 잡을게
있을까 두려울 게
어디를 간다 해도
우린 서로를 꼭 붙잡고 있으니
너라서 나는 충분해
나를 봐 눈 맞춰줄래
너의 얼굴 위에 빛이 스며들 때까지
가보자 지금 나랑
도망가자
멀리 안 가도 괜찮을 거야
너와 함께라면 난 다 좋아
너의 맘이 편할 수 있는 곳
그게 어디든지 얘기 해줘
너랑 있을게 이렇게
손 내밀면 내가 잡을게
있을까 두려울 게
어디를 간다 해도
우린 서로를 꼭 붙잡고 있으니
가보는 거야 달려도 볼까
어디로든 어떻게든
내가 옆에 있을게 마음껏 울어도 돼
그 다음에
돌아오자 씩씩하게
지쳐도 돼 내가 안아줄게
괜찮아 좀 느려도 천천히 걸어도
나만은 너랑 갈 거야 어디든
당연해 가자 손잡고
사랑해 눈 맞춰줄래
너의 얼굴 위에 빛이 스며들 때까지
가보자 지금 나랑
도망가자
Bugs 님이 등록해 주신 가사입니다.
가사 오류 제보","10,838"
91,사랑의 인사,씨야(SeeYa),"비내리는 거릴 좋아 했었죠 우산없이 나와 함께 걸었죠
다시 내리는 비에 그대 생각나 눈물날 것 같은데

둘이 걷다보면 나를 위해서 습관처럼 왼쪽 편에 세웠죠
내 여자라서 내가 지켜야 한다고 버릇처럼 말했죠

좋은사람 꼭 만날 거라 했는데 그 약속 지키지 못할 것 같아
내겐 그대가 하나뿐이라 다른사랑 못할 것 같아요 
이제는 나를 찾아오지 말라고 가슴에 멍드는 말을 하고서
지나가는 발소리 그대이기를 원하고 또 원하죠

가끔 그대 어깨 기대 잠들면 아무 말도 없이 안아주었죠
고마웠다고 이젠 말할 수 있는데 그댄 어디 있나요

좋은 사람 꼭 만날 거라 했는데 그 약속 지키지 못할 것 같아
내겐 그대가 하나뿐이라 다른 사랑 못할 것 같아요
이제는 나를 찾아오지 말라고 가슴에 멍드는 말을 하고서
지나가는 발소리 그대이기를 원하고 또 원하죠

보고파 소리쳐봐도 그리워 불러도
닿을 수가 없는 그댄가봐 이젠 나를 잊었나봐

그대가 못난 바보라고 할까봐 내 사랑 너무나 아낀 것 같아
괜한 자존심 하나 때문에 사랑한단 말도 못했어요
못잊어 그립다는 말도 못하고 그대가 나를 또 찾지 않을까
지나가는 발소리 그대이기를 원하고 또 원하죠
muzran 님이 등록해 주신 가사입니다.
가사 오류 제보","40,229"
