,title,artist,lyrics,likes
22,With My Heart,성연 (SUNGYEON),"내 손을 잡아줄 사람 오직 너 하나뿐이라고 난 믿고 싶어
이렇게 내 볼에 키스할 사람 오직 너 한 사람에게만 난 허락할래

우연히 만나게 된 너와 이렇게 깊은 사이가 될 거 란 상상조차 난 한적 없었어
시간이 어느덧 흘러 지금의 순간이 되고 그동안 우리에겐 많은 일들이 있었지

(우리의 시간 속에) 너와 내가 함께 겪었던
(좋았던 일들만큼) 힘든 일도 많았어
세상이 끝난 순간에도 내 손을 잡아주고
내 곁에 있어준 네가 있어 난 버틸 수 있었어


내 손을 잡아줄 사람 오직 너 하나뿐이라고 난 믿고 싶어
이렇게 내 볼에 키스할 사람 오직 너 한 사람에게만 난 허락할래

일 년이 한 달 같고 한 달이 하루 같은 시간들이 흘러가
서로를 의지하며 웃고 울고 지내온 시간들을 웃으며
같은 곳을 보고 같은 꿈을 꾸는 지내온 시간만큼이나 깊어져 가는 사이 되고파

(우리의 시간 속에) 너와 내가 함께 겪었던
(좋았던 일들만큼) 힘든 일도 많았어
세상이 끝난 순간에도 내 손을 잡아주고
내 곁에 있어준 네가 있어 난 버틸 수 있었어

내 손을 잡아줄 사람 오직 너 하나뿐이라고 난 믿고 싶어
이렇게 내 볼에 키스할 사람 오직 너 한 사람에게만 난 허락할래

(I Am Sending You A Letter With My Heart)

부끄럽고 서툴지만 장황하게 설명하긴 너무나도 어렵지만
이 모든 가사들이 내 맘을 다 표현할 수는 없지만
어떤 게 맞는 건지 너와 나도 모르지만
그래도 지금 이 순간은 널 만난 후 모든 순간들 속 내 맘에는
너에게 꼭 하고 싶은 말 세상 누구보다 고맙고 사랑하고 지켜 주겠다는 말

내 손을 잡아줄 사람 오직 너 하나뿐이라고 난 믿고 싶어
이렇게 내 볼에 키스할 사람 오직 너 한 사람에게만 난 허락할래
내 손을 잡아줄 사람 오직 너 하나뿐이라고 난 믿고 싶어
이렇게 내 볼에 키스할 사람 오직 너 한 사람에게만 난 허락할래",1
23,말랑말랑,김수형,"시원한 밤 공기속 우리
별빛이 내리는 거리
너와 나 손을 잡고 걸어
누구보다 더 가까이

이 순간이 너무 좋아서 난
밤 하늘 안에 기억을 새겨

우리만의 이야기
이 밤 끝까지 하기
바람이 살랑살랑
불어와
내 맘을 말랑말랑
만져가

함께면 시간이 멈춘듯
시간은 가슴이 다한듯
이 밤이 끝나지 않기를
그대로 이대로

이 순간이 너무 좋아서 난
밤 하늘 안에 기억을 새겨

우리만의 이야기
이 밤 끝까지 하기
바람이 살랑살랑
불어와
내 맘을 말랑말랑
만져가",0
24,PAGE,원호재,"마음대로 펼쳐본 page
부족한 내용으로
다 이해하려 했어
처음부터 읽어볼 테니
다정한 마음으로
나를 기다려줘

지금 읽고 있는 page에 있어줘
책갈피를 꽂아둘 테니

그런 일이 있었구나
아직 못 읽어본 page야
내가 이해하지 못했던 마음
참 헤아리지 못했던 말
어려운 page에 표시를 해두자
기억하고 싶은 말에 밑줄을 그어두자
필요할 때 꺼내어보자
서로의 책이 되어보자

지금 읽고 있는 page에 있어줘
책갈피를 꽂아둘 테니

집중해서 읽을 page를 알려줘
별모양을 그려둘 테니

보여주자
헷갈리지 않게
서로의 마음

보여주자
헷갈리지 않게
서로의 마음

마음대로 펼쳐본 page
부족한 내용으로
다 이해하려 했어",4
25,Everyday,영후드 (YOUNgHOOD),"Wait to count the stars
Until comes the darkness
Cause the worlds are so bright that I
I can't see my own lights

When I'm feeling anxious
Falling with the gravity
Please hold me you
Will you?

If we live in dreams and fantasies
Let's take till the end
You know it that is right baby

Gotta keep try then we get a meet
Ruin or fine doesn't matter be
Cause we climb everyday
Gotta keep try then we get a meet
Ruin or fine doesn't matter be
Cause we climb everyday

Don’t think that you are alone
I’ll be there if you need someone
Always you are my girl
You can treat me like a boy

Maybe we can cause some problems
No-one knows the bottom line
YOU

It took sometimes but realized
Even tough we can’t see lights
Tell me that Tell me that you will
Stay with me by my side

We’ll find the lights
All right baby

Gotta keep try then we get a meet
Ruin or fine doesn't matter be
Cause we climb everyday
Gotta keep try then we get a meet
Ruin or fine doesn't matter be
Cause we climb everyday",5
26,Anymore,Chanwoo,"Goodbye, my love
Thank you for all the love you've given me
Goodbye, my love
Sorry for all the scars I've left on your skin

Don't call my name, I won't get back to you again
Don't call my name, I won't get back to you again
Don't call my name, I won't get back to you again
Don't call my name, I won't get back to you again

I can't love you anymore
I can't give you all my love
Treat yourself better than I could
Love yourself more than I've done

You can save yourself from hell
Yeah, you can love yourself
'Cause I can't love you anymore
Oh, you can love yourself more than I've done

The time has come
We're done, though we both don't want to leave
The time has come
I will be wishing you the best of all

Don't call my name, I won't get back to you again
Don't call my name, I won't get back to you again
Don't call my name, I won't get back to you again
Don't call my name, I won't get back to you again

I can't love you anymore
I can't give you all my love
Treat yourself better than I could
Love yourself more than I've done

You can save yourself from hell
Yeah, you can love yourself
'Cause I can't love you anymore
Oh, you can love yourself more than I've done

I can't love you anymore
I can't give you all my love
Treat yourself better than I could
Love yourself more than I've done

You can save yourself from hell
Yeah, you can love yourself
'Cause I can't love you anymore
Oh, you can love yourself more than I've done",1
27,세상을 등진 채,1DAY,"벌면 해결될까
겁부터 먹지 난
어쩌면 아직까지도
못 깨고 있는 거야 꿈
아침이 오나 봐
깨죄죄한 모습으로
사람들 속에 숨지 난
현실을 등진 채
거지 같은 내 모습이
익숙해져 버렸어
모든 게 귀찮고
움직이긴 싫어
거지 같은 꼴을 하고
뻔뻔히 잘 살고 있어
모두 날 피하겠지만
아무것도 없어도
좀 불편하지만
외롭겠지만
난 익숙해
어차피 떠나갈 것뿐이야
좀 불편하지만
외롭겠지만
내겐 아무 의미 없어
사람들은 말해
넌 아직 괜찮다고
나의 손에 남아 있는 건
아무것도 없는걸
어디로 갈지 모르지
내가 꿨던 꿈처럼
지금은 아무 말도 말아줘
제발 날 내버려둬
내 머릿속은 언제부턴가
따지고 있지 손해
이젠 너 앞에서 마저도
네가 알던 내 모습은
온 데 간 데 사라진지 오래
이곳은 원래 이런 마음으로
살아남을 수 없데
난 이런 내가 좋은데
내가 변해야 한다면
꼭 그래야 한다면
그래야 한다면
거지 같은 내 모습이
익숙해져 버렸어
모든 게 귀찮고
움직이긴 싫어
거지 같은 꼴을 하고
뻔뻔히 잘 살고 있어
모두 날 피하겠지만
아무것도 없어도
좀 불편하지만
외롭겠지만
난 익숙해
어차피 떠나갈 것뿐이야
좀 불편하지만
외롭겠지만
내겐 아무 의미 없어
좀 불편하지만
외롭겠지만
좀 불편하지만
외롭겠지만",101
28,Sweet Like,FOOL IN THE POOL (풀인더풀),"바람이 찬 날에 둘이서
하염없이 길을 걸을래

말없이 걷는 순간순간 모두 특별해
다신 없을 것 같은 사랑
이대로 너와 함께

Do Do
흰 겨울 영화 한 장면의
You you
아름다운 미소
Do Do
하얀 눈 위에
You you
사랑스러운 너와

Oh, baby, you're sweet like sugar in the snow
every time you touch me, I just can't explain
Oh, baby, you're sweet like flower in the rain
Your eyes are like the snow falling down on me

차가운 새벽에도 따뜻한 너
달콤한 향기로 하얗게 스며들어와

Do Do
하얀 눈 위에
You you
사랑스러운 너와

It's hard to have a thought
That I think of someone else
I'll always be there for you

Oh, baby, you're sweet like sugar in the snow
every time you touch me, I just can't explain
Oh, baby, you're sweet like flower in the pain
Your eyes are like the snow falling down on me

oh All my love is for you
You're the one, you're my world
oh All my love is for you
You're the one, you're my light",51
29,Mono,Pill Black,"Er night
Er day
Who knows?
That’s right

Don't leave me like this
시계바늘에 걸려 잠겨진
햇살과 짙은 밤
그 사이 공기에선
서툰 웃음, 눈물 조각들

You feel it?

Don't you get away?
겁이 나
찌그러진 날
Why don't you get away?
지독한
웃음 속 차가움
Why don't you get away?
What is right?
이젠 나도 모르는 날
Don't get away
사라질 것만 같아

I don't wanna be sad,
But I don't want to lose it
Why can't paint the blues?
the Monochromatic palette
(Even though there will be pain)
Blue flame, Crimson Blood
Voids Between a Heart Beats
But I just walk away

But I won't say ‘I’m fool'
You can't say ‘I'm ill'
It’s in heart of everyone, but we just cannot see.
시들어져 가는 사진 속에
비틀거린 발 끝 위의 고뇌
걸음사이엔 무엇도

Don't you get away?
겁이 나
찌그러져 가
Why don't you get away?
지독한
웃음짓는 나
Why don't you get away?
What is right?
이유없이 흘러 나와
Don't cry again
사라져가는 나

I don't wanna be sad,
But I don't want to lose it
Why can't paint the blues?
the Monochromatic palette
(Even though there will be pain)
Blue flame, Crimson Blood
Voids Between a Heart Beats
But I just walk away",16
30,Wish,동경,"Still don't know how I'm here with you
Sometimes, I made it hard for you
New Year has come to us quietly
One thing I wish
Is I could always be kind to you
Until I met you I didn’t know
I could feel such depth of love
You showed me all kinds of true love
Now, I think I know
Can't forget all my memories
I'll give you endless memories that last with you
Like you did for me
In this turbulent world
If you hadn’t been with me by my side
Stay the way you are, please
I still have so much love I wanna give you
Oh,
Hold me tight and hold me close
Give you all my heart, oh
Still don't know how I'm here with you
Sometimes, I made it hard for you
New Year has come to us quietly
One thing I wish
Is I could always be kind to you",42
31,Love Scenario,리슨 (LYSON),"She is everything to me babe
매일같이 내게 웃어줄래
영화 속의 주인공 같은
이야기를 써 내려가 볼까 해
어떤 결말을 원해

Romeo and juliet
아님 bonnie and clyde
anything is fine

Fallin' love with you 꿈같아
24/7, 365 days
너와 함께 써내려 갈
love scenario

너에게 그날 말을 걸지
않았다면 어땠을까
이미 난 무너졌을거야

If I, babe
if I, babe
if I can can't have you
can't live without you

If I, babe
if I, babe
if I can can't have you
can't live without you

발 맞춰 걷다 손이 부딪힐때
So I love you
자주 말해도 아깝지 않아 love you

떨리던 내 마음 eh
네게 닿은 그 순간
숨이 멎어 one more time

사소한 고민거리
괜히 찾아 보는 공감대
I don’t care 전부 말해
I got a I got a girl

Romeo and juliet
아님 bonnie and clyde
anything is fine

Fallin' love with you 꿈같아
24/7, 365 days
너와 함께 써내려 갈
love scenario (너에게 다가가)

너에게 그날 말을 걸지
않았다면 어땠을까
이미 난 무너졌을거야

If I, babe
if I, babe
if I can can't have you
can't live without you

If I, babe
if I, babe
if I can can't have you
can't live without you

If I, babe
if I, babe
if I can can't have you
can't live without you

If I, babe
if I, babe
if I can can't have you
can't live without you",24
32,어려워 (feat. Hena),HAWOO,"It’s dawn but
I’m still awake all night
다시금 찾아본 대화는
분명히 의도는 없겠지만
곱씹어본다
그때를 상상하면
또 괜히 발길질만
마른 침을 삼키곤
옷매무새를 다듬어
나는 가끔 취하면
네 눈빛에 빠져버려
시덥지 않은 얘기마저 난
상관 없어 전부 좋으니깐
그 말 한마디가 뭐가 그리
어렵다고 이리 헤매는지
참 어려워
넌 어려워
뜬눈으로 난
Oh 참 어려워
너무 어려워
Oh baby just
Show me love
Iike this moment
Oh 참 어려워
넌 어려워
Oh baby just
Show me love
Iike this moment
Show me baby what you’ve got
그런 말로는 알 수 없지
우리 조금은 특별할지
애매하게 웃지
쑥스러운 건지
Show me just show me
이대로는 알 수 없지
용기내 먼저 보낸 의미 없는 연락을
넌 읽지 않지 한참을
고민하는 거길 바라 난
길고 긴 이 밤이 지나면 알려줘
또 이런 말 또 또 저런 말로
피하지 말고
Oh 참 어려워
너무 어려워
Oh baby just
Show me love
Iike this moment
Oh 참 어려워
넌 어려워
Oh baby just
Show me love
Iike this moment
Oh 참 어려워
너무 어려워
Oh baby just
Show me love
Iike this moment
Oh 참 어려워
넌 어려워
Oh baby just
Show me love
Iike this moment",32
33,"잔향 (Feat. COOMO, 김시우(Siwoo), 강권희)",ByssBlue,"커튼 새로 달빛의 소음이 좀 거슬려서
나도 몰래 숨겨온 기억을 꺼내
희미해져버린 기억
그 사이 맴도는 향이
날 이렇게나 잠 못 들게 해

누구는 경험했을 온기
차갑게 뻗어오는 미디어의 손길
내겐 아무래도 시답잖은
그런 사랑 얘기

경계의 시작점을 지나
우린 시작조차 하지 않았지, 나
사실 죽은 거나 다름없어
그때 그 자리에

깊게 뱉은 말의 향이 너무 짙어서
오랜 날이 흘러도 지워지지 않아
몰래 삼킨 말의 깊인 너무 깊어서
오랜 날이 흘러도 떠오르지 않아


너는 알고 있잖아
그 말에 담긴 무게를
이렇게 내게 두곤 어디 간 거야

가라앉을 뿐이야
네 말에 발이 묶인 채
떠오를 수도 없이 유영한 거야

지날수록 진해지는 말의 향과
진할수록 지내지는 나의 하루
이미 내게 남은 것은 네께 아니야

흐를수록 흐려지는 감정 위로
흐릴수록 흘러오는 향의 파도
이미 우린 시작도 전에 끝난 거야

깊게 뱉은 말의 향이 너무 짙어서
오랜 날이 흘러도 지워지지 않아
몰래 삼킨 말의 깊인 너무 깊어서
오랜 날이 흘러도 떠오르지 않아

그러나, 또 그런 날
더 밑으로 삼킨 말이 잠긴 저 밑까지
내려가, 또 잠겨가
더 밑으로 붙잡을 게 없는 저 밑까지",51
34,"Trippin' (Feat. H2XXU, DUT2)",whyz,"Keepin‘ 그 맘을 숨겼다 어디 갖다 씀
Whippin’ 그냥 내 맘과 섞이게 이젠 툭
Drippin‘ 떨어뜨려줘 밤새 숨 쉴 틈 조차 없게
You never tried to find yet

I tried to make a way, make a difference
보내줘 네 address keep holdin’
I really do at all, umm
아직 너에겐 the temporary better than
You can drop me baby what I want

Yeah You get to know it
Runnin’ from it
I can let you know it
내 모든 게 just for you
Yeah I f**k with that
Which way is the wrong way
It’s not complicate
Hard to say
No way, umm

I’m thinking about you, girl, all night
We did it more than twice, last night
다른 말은 필요 없어 그 순간은
Just you and me, holding on tight
My vision faded, I’m losing my sight
Unaware of the time

시선은 움직여 baby 네게 자연스레
Shower booth 사이로 보이는 너의 silhouette
더 다가와 줘 girl 네 숨소리가 들리게
날 불러줘 옆집까지 전부 다 들리게

Yeah You get to know it
Runnin’ from it
I can let you know it
내 모든 게 just for you
담아줘 눈에
내 모든 걸
Oh Blow your mind

Why you get hang your love over
Don't you make feel hungover
Oh why When you get closer
Never get love ever

Yeah You get to know it
Runnin’ from it
I can let you know it
내 모든 게 just for you
Yeah, I f**k with that
Which way is the wrong way
It’s not complicate
Hard to say
No way, umm",14
